user_id,sign_up_date,gender,marital_status,children_status,home_country,home_city,home_airport,destination,destination_airport,page_clicks,base_fare_usd,home_airport_lat,home_airport_lon,destination_airport_lat,destination_airport_lon,check_in_time,check_out_time,age,avg_session_length,num_sessions,total_flights_booked,total_hotels_booked,total_return_flights_booked,total_checked_bags,cancellations,total_flight_discounts,total_hotel_discounts,total_rooms_booked
521335,2023-01-10,F,Unmarried,Has no children,usa,denver,DEN,oklahoma city,TIK,244,245.79,39.858,-104.667,35.393,-97.601,2023-06-16 11:00:00,2023-06-23 11:00:00,34,7.2,8,4,5,4.0,0,1,1.0,3.0,6.0
521343,2023-01-10,F,Unmarried,Has no children,usa,charlotte,CLT,new york,LOU,181,300.43,35.214,-80.943,40.64,-73.779,2023-07-01 18:05:17,2023-07-04 11:00:00,37,2.5,9,5,3,5.0,3,0,2.0,1.0,3.0
521379,2023-01-10,F,Married,Has no children,usa,new york,JFK,phoenix,LUF,82,688.13,40.64,-73.779,33.942,-112.383,2023-05-07 13:58:03,2023-05-11 11:00:00,56,1.3,8,2,2,2.0,0,0,1.0,0.0,2.0
521392,2023-01-10,F,Married,Has no children,usa,chicago,MDW,san antonio,SVZ,102,321.28,41.786,-87.752,29.529,-98.279,2023-07-19 11:00:00,2023-07-23 11:00:00,40,1.6,8,1,2,1.0,0,0,1.0,0.0,2.0
521404,2023-01-10,F,Unmarried,Has no children,usa,detroit,DTW,new york,LGA,144,729.75,42.212,-83.353,40.64,-73.779,2023-07-05 15:15:08,2023-07-08 11:00:00,45,2.2,8,4,5,4.0,2,0,2.0,0.0,7.0
521408,2023-01-10,F,Married,Has no children,usa,san diego,NZY,new york,NZC,118,706.13,32.699,-117.215,40.64,-73.779,2023-04-08 19:54:53,2023-04-11 11:00:00,56,1.8,8,2,2,2.0,2,0,3.0,1.0,2.0
521416,2023-01-10,F,Married,Has no children,usa,new york,JFK,ottawa,YOW,102,344.97,40.64,-73.779,45.323,-75.669,2023-03-05 19:49:54,2023-03-07 11:00:00,47,1.6,8,3,3,3.0,2,0,1.0,1.0,4.0
521434,2023-01-10,F,Married,Has no children,usa,los angeles,LAX,toronto,YZD,142,1121.76,33.942,-118.408,43.862,-79.37,2023-05-21 21:19:17,2023-05-25 11:00:00,49,2.2,8,4,3,4.0,5,0,2.0,0.0,4.0
521462,2023-01-10,F,Married,Has children,usa,indianapolis,IND,new york,LGA,168,536.83,39.717,-86.294,40.64,-73.779,2023-03-03 18:38:28,2023-03-07 11:00:00,59,2.6,8,3,2,3.0,3,0,2.0,0.0,4.0
521474,2023-01-10,F,Unmarried,Has no children,usa,san francisco,SFO,new york,JFK,67,1382.4,37.619,-122.375,40.64,-73.779,2023-03-23 16:11:22,2023-03-25 11:00:00,18,1.1,8,1,1,1.0,2,0,2.0,1.0,2.0
521491,2023-01-10,F,Unmarried,Has no children,usa,philadelphia,PNE,vancouver,YVR,367,2292.77,40.082,-75.011,50.902,4.499,2023-02-27 14:50:28,2023-03-05 11:00:00,35,17.6,8,5,4,5.0,3,1,1.0,4.0,3.0
521509,2023-01-10,F,Married,Has no children,usa,new york,LGA,toronto,YUL,182,755.79,40.777,-73.872,47.53,-73.417,2023-07-05 17:18:43,2023-07-07 11:00:00,55,2.8,8,4,4,4.0,2,0,2.0,0.0,5.0
521510,2023-01-10,F,Married,Has no children,usa,chicago,MDW,phoenix,PHX,103,454.8,41.786,-87.752,39.717,-86.294,2023-03-10 11:00:00,2023-03-12 11:00:00,49,1.6,8,2,3,2.0,3,0,1.0,0.0,3.0
521514,2023-01-10,F,Unmarried,Has children,usa,nashville,BNA,hamilton,MDW,92,168.43,36.124,-86.678,43.173,-79.935,2023-03-26 12:47:43,2023-04-02 11:00:00,29,1.4,8,2,2,2.0,1,0,4.0,3.0,2.0
521587,2023-01-10,F,Unmarried,Has no children,usa,new york,LGA,toronto,YYZ,127,1480.69,40.777,-73.872,43.862,-71.005,2023-05-05 14:22:14,2023-05-07 11:00:00,33,1.9,8,4,4,3.0,2,0,0.0,0.0,5.0
521607,2023-01-10,F,Unmarried,Has no children,usa,bakersfield,BFL,san diego,SAN,132,785.67,35.433,-119.057,40.64,-73.779,2023-05-25 14:17:42,2023-05-30 11:00:00,42,2.0,8,3,3,3.0,1,0,4.0,3.0,3.0
521609,2023-01-10,M,Married,Has children,canada,toronto,YYZ,new york,LGA,120,119.49,43.677,-79.631,42.409,-73.779,2023-03-31 09:44:08,2023-04-02 11:00:00,51,1.9,8,2,2,2.0,1,0,3.0,1.0,3.0
521657,2023-01-10,F,Unmarried,Has no children,canada,montreal,YUL,vancouver,YVR,139,649.98,45.468,-73.741,49.195,-122.302,2023-07-18 11:00:00,2023-07-22 11:00:00,27,2.2,8,2,3,2.0,2,0,1.0,0.0,4.0
521658,2023-01-10,F,Married,Has no children,usa,new york,LGA,toronto,YUL,143,713.5,40.777,-73.872,45.517,-73.417,2023-06-06 21:57:24,2023-06-10 11:00:00,50,2.0,9,4,5,4.0,0,0,2.0,0.0,5.0
521695,2023-01-10,M,Married,Has no children,canada,halifax,YAW,seattle,YHM,108,410.96,44.64,-63.499,47.53,-73.779,2023-06-26 13:11:16,2023-06-29 11:00:00,39,1.5,9,3,4,1.0,1,0,1.0,1.0,4.0
521708,2023-01-10,F,Married,Has no children,usa,nashville,BNA,ottawa,YOW,175,581.98,36.124,-86.678,45.323,-73.779,2023-03-16 19:36:28,2023-03-20 11:00:00,48,2.7,8,4,3,4.0,3,0,1.0,1.0,3.0
521719,2023-01-10,F,Unmarried,Has no children,usa,new york,JFK,nashville,BNA,148,236.02,40.64,-73.779,36.124,-86.678,2023-05-19 10:32:13,2023-05-21 11:00:00,21,2.3,8,1,1,1.0,0,0,2.0,0.0,1.0
521720,2023-01-10,M,Unmarried,Has no children,usa,indianapolis,IND,san jose,YHU,122,561.62,39.717,-86.294,45.517,-73.417,2023-05-14 10:32:29,2023-05-19 11:00:00,45,1.9,8,4,4,4.0,3,0,1.0,2.0,4.0
521743,2023-01-10,F,Unmarried,Has no children,canada,calgary,YYC,tucson,YEG,170,607.1,51.114,-114.02,53.667,-73.779,2023-07-02 15:05:46,2023-07-04 11:00:00,39,2.6,8,7,6,7.0,2,0,0.0,1.0,6.0
521748,2023-01-10,M,Unmarried,Has no children,usa,philadelphia,PNE,toronto,YZD,115,114.5,40.082,-75.011,45.517,-73.417,2023-02-27 10:41:30,2023-02-27 11:00:00,40,1.6,9,2,3,2.0,1,0,2.0,1.0,4.0
521768,2023-01-10,F,Unmarried,Has no children,usa,omaha,OFF,toronto,YKZ,106,310.84,41.118,-95.913,43.862,-79.37,2023-03-11 15:44:05,2023-03-13 11:00:00,47,1.7,8,3,2,3.0,2,0,0.0,0.0,2.0
521785,2023-01-10,F,Unmarried,Has no children,usa,los angeles,LAX,vancouver,YVR,180,301.52,33.942,-118.408,49.195,-123.182,2023-05-05 11:00:00,2023-05-13 11:00:00,24,2.5,9,1,2,1.0,0,0,0.0,2.0,3.0
521814,2023-01-10,F,Married,Has children,canada,toronto,YKZ,phoenix,PNE,160,1176.61,43.862,-79.37,42.947,-75.241,2023-06-14 17:38:23,2023-06-18 11:00:00,43,2.5,8,6,5,6.0,1,0,0.0,2.0,6.0
521818,2023-01-10,F,Unmarried,Has no children,usa,boston,BOS,shenzhen,SZX,142,2693.45,42.364,-71.005,39.175,113.812,2023-09-16 02:57:45,2023-09-28 11:00:00,18,7.5,8,3,3,3.0,2,1,3.0,2.0,3.0
521859,2023-01-10,M,Unmarried,Has no children,usa,new york,LGA,toronto,YTZ,164,673.42,40.777,-73.872,45.517,-73.417,2023-03-24 17:42:32,2023-03-29 11:00:00,41,2.5,8,5,5,4.0,2,0,0.0,0.0,5.0
521865,2023-01-10,F,Married,Has children,usa,richmond,RIC,vancouver,YVR,215,742.03,37.505,-77.319,49.195,-73.779,2023-07-13 19:15:50,2023-07-18 11:00:00,45,3.0,9,4,4,3.0,2,0,3.0,1.0,4.0
521883,2023-01-10,F,Unmarried,Has no children,usa,tulsa,TUL,new york,LSQ,97,734.98,36.198,-95.888,40.64,-73.779,2023-02-08 18:28:41,2023-02-11 11:00:00,33,1.3,9,3,1,3.0,3,0,1.0,0.0,1.0
521884,2023-01-10,F,Unmarried,Has children,usa,jacksonville,LRF,portland,PDX,129,1477.4,34.918,-92.146,45.589,-96.852,2023-01-30 09:36:52,2023-01-30 11:00:00,52,2.0,8,2,2,2.0,2,0,3.0,0.0,4.0
521885,2023-01-10,M,Married,Has children,usa,houston,HOU,new york,MDW,104,414.44,29.645,-95.279,41.786,-73.779,2023-06-13 14:52:12,2023-06-16 11:00:00,45,1.6,8,2,2,2.0,2,0,0.0,0.0,2.0
521904,2023-01-10,F,Unmarried,Has children,usa,bakersfield,BFL,el paso,ELP,111,217.55,35.433,-119.057,31.849,-106.38,2023-01-16 14:32:52,2023-01-18 11:00:00,34,1.5,9,1,1,1.0,0,0,1.0,0.0,1.0
521921,2023-01-10,F,Married,Has children,usa,san antonio,SAT,new york,LGA,104,858.59,29.534,-98.47,40.64,-73.779,2023-01-27 15:11:18,2023-01-30 11:00:00,49,1.6,8,1,1,1.0,0,0,1.0,1.0,2.0
521925,2023-01-10,F,Unmarried,Has no children,canada,edmonton,YED,nashville,UGN,118,480.33,53.667,-113.467,42.409,-83.01,2023-04-21 11:00:00,2023-04-28 11:00:00,42,1.8,8,3,5,3.0,1,0,3.0,2.0,6.0
521941,2023-01-10,F,Married,Has children,usa,new orleans,MSY,denver,YYC,88,513.77,29.993,-90.258,51.114,-104.667,2023-05-22 11:08:03,2023-05-26 11:00:00,28,1.3,8,2,3,2.0,1,0,2.0,2.0,4.0
521943,2023-01-10,F,Married,Has no children,usa,philadelphia,PNE,seattle,UGN,100,709.93,40.082,-75.011,47.53,-87.752,2023-07-18 22:50:18,2023-07-25 11:00:00,53,1.5,8,3,3,3.0,2,0,2.0,1.0,3.0
521956,2023-01-10,F,Unmarried,Has no children,canada,toronto,YTZ,san antonio,UGN,164,567.74,43.627,-79.396,41.786,-80.943,2023-07-05 11:51:53,2023-07-06 11:00:00,28,2.5,8,4,4,4.0,2,0,1.0,0.0,5.0
521963,2023-01-10,M,Married,Has no children,canada,toronto,YZD,new york,JFK,116,201.0,43.742,-79.466,40.64,-73.779,2023-05-05 11:00:00,2023-05-13 11:00:00,25,1.8,8,1,2,1.0,0,0,2.0,0.0,3.0
521986,2023-01-10,M,Married,Has children,usa,omaha,OMA,new york,LGA,171,318.84,41.302,-95.894,40.64,-73.779,2023-05-19 20:18:59,2023-05-21 11:00:00,51,2.1,10,1,2,1.0,1,0,1.0,1.0,2.0
521992,2023-01-10,F,Married,Has children,usa,los angeles,LAX,philadelphia,PHL,142,1346.78,33.942,-118.408,42.947,-75.241,2023-05-12 13:49:13,2023-05-18 11:00:00,33,1.9,9,4,4,4.0,3,0,1.0,2.0,5.0
521997,2023-01-10,F,Married,Has no children,usa,new york,JFK,san jose,SJI,125,728.59,40.64,-73.779,39.717,-86.294,2023-07-10 14:09:21,2023-07-11 11:00:00,32,1.9,8,2,4,2.0,0,0,3.0,0.0,4.0
522005,2023-01-10,F,Unmarried,Has children,usa,nashville,BNA,toronto,YZD,105,604.01,36.124,-86.678,43.862,-75.241,2023-06-27 11:00:00,2023-07-05 11:00:00,47,1.6,8,3,5,3.0,0,0,1.0,2.0,6.0
522062,2023-01-10,F,Married,Has no children,canada,edmonton,YEG,toronto,YZD,137,615.21,53.31,-113.58,43.862,-73.779,2023-06-24 18:21:29,2023-06-26 11:00:00,51,2.1,8,4,3,4.0,2,0,0.0,1.0,3.0
522086,2023-01-10,F,Married,Has children,usa,corpus christi,CRP,toronto,YTZ,200,463.69,27.77,-97.501,43.862,-79.37,2023-05-14 11:27:36,2023-05-20 11:00:00,40,2.3,11,2,2,2.0,0,0,3.0,1.0,2.0
522111,2023-01-10,F,Unmarried,Has children,usa,philadelphia,PHL,san francisco,SFO,176,2149.9,39.872,-75.241,55.95,-3.373,2023-05-13 11:40:33,2023-05-14 11:00:00,23,6.6,8,4,3,3.0,3,1,2.0,2.0,3.0
522112,2023-01-10,F,Married,Has children,canada,toronto,YKZ,san diego,NZY,92,669.61,43.862,-79.37,40.64,-73.779,2023-03-25 13:21:56,2023-03-28 11:00:00,44,1.4,8,2,2,2.0,1,0,2.0,2.0,2.0
522115,2023-01-10,M,Unmarried,Has children,usa,chicago,MDW,washington,JFK,359,232.87,41.786,-87.752,40.64,-73.779,2023-06-17 10:35:47,2023-06-22 11:00:00,39,18.3,8,5,5,4.0,3,1,1.0,2.0,5.0
522118,2023-01-10,F,Married,Has no children,usa,des moines,DSM,new york,YHM,95,311.79,41.534,-93.663,43.173,-73.779,2023-05-18 10:25:36,2023-05-21 11:00:00,51,1.5,8,3,2,3.0,2,0,0.0,0.0,2.0
522152,2023-01-10,F,Unmarried,Has children,usa,dallas,DAL,toronto,YKZ,190,661.83,32.847,-96.852,43.862,-79.37,2023-08-13 21:26:07,2023-08-22 11:00:00,31,10.6,8,3,3,3.0,5,1,2.0,1.0,3.0
522171,2023-01-10,F,Unmarried,Has no children,usa,louisville,LOU,toronto,YKZ,189,229.19,38.228,-85.664,43.862,-79.37,2023-03-16 16:32:31,2023-03-25 11:00:00,38,2.9,8,3,3,3.0,2,0,3.0,1.0,5.0
522179,2023-01-10,M,Married,Has children,usa,dallas,DAL,san antonio,SAT,136,408.48,32.847,-96.852,42.947,-87.896,2023-06-04 14:29:28,2023-06-07 11:00:00,41,2.1,8,3,2,3.0,3,0,3.0,2.0,4.0
522223,2023-01-10,F,Married,Has children,usa,nashville,BNA,ottawa,YOW,108,1064.56,36.124,-86.678,53.667,-75.669,2023-04-23 11:43:22,2023-04-26 11:00:00,50,1.7,8,4,4,4.0,3,0,1.0,0.0,5.0
522233,2023-01-10,M,Unmarried,Has no children,usa,norfolk,NGU,phoenix,YYC,339,1210.49,36.938,-76.289,51.114,-75.241,2023-07-14 15:11:31,2023-07-17 11:00:00,41,18.0,8,5,6,5.0,3,1,2.0,2.0,8.0
522237,2023-01-10,F,Unmarried,Has no children,usa,louisville,LOU,phoenix,MKE,120,453.07,38.228,-85.664,42.947,-87.896,2023-07-20 09:41:48,2023-07-22 11:00:00,30,1.7,9,2,4,1.0,2,0,2.0,3.0,6.0
522263,2023-01-10,F,Unmarried,Has no children,usa,oklahoma city,TIK,san jose,SJC,93,393.76,35.415,-97.386,40.64,-73.779,2023-07-19 20:40:32,2023-07-21 11:00:00,31,1.4,8,2,2,2.0,0,0,4.0,1.0,2.0
522265,2023-01-10,F,Unmarried,Has children,usa,bakersfield,BFL,phoenix,PHX,150,726.0,35.433,-119.057,40.64,-73.779,2023-03-27 16:48:31,2023-04-01 11:00:00,42,2.3,8,3,4,3.0,1,0,0.0,3.0,4.0
522276,2023-01-10,F,Unmarried,Has no children,usa,anchorage,EDF,washington,DEN,85,2080.92,61.251,-149.806,39.858,-77.037,2023-03-04 18:49:13,2023-03-06 11:00:00,47,1.3,8,2,2,2.0,3,0,0.0,0.0,4.0
522286,2023-01-10,F,Unmarried,Has no children,canada,edmonton,YXD,montreal,YHU,96,512.45,53.573,-113.521,45.517,-73.417,2023-03-01 11:46:14,2023-03-02 11:00:00,46,1.5,8,3,2,3.0,3,0,1.0,0.0,2.0
522315,2023-01-10,F,Unmarried,Has no children,usa,baltimore,BWI,montreal,YHU,149,123.66,39.175,-76.668,45.517,-73.417,2023-03-15 09:48:15,2023-03-15 11:00:00,35,2.3,8,2,2,2.0,0,0,3.0,1.0,2.0
522323,2023-01-10,F,Unmarried,Has no children,usa,little rock,LIT,oklahoma city,OKC,99,182.69,34.729,-92.224,35.393,-80.943,2023-05-24 15:37:06,2023-05-29 11:00:00,47,1.5,8,4,3,4.0,2,0,1.0,2.0,4.0
522364,2023-01-10,F,Unmarried,Has no children,usa,memphis,MEM,los angeles,NCA,107,456.28,35.042,-89.977,33.942,-81.688,2023-05-19 12:58:11,2023-05-23 11:00:00,34,1.7,8,3,3,3.0,2,0,0.0,3.0,3.0
522373,2023-01-10,F,Unmarried,Has children,usa,new york,LGA,phoenix,LUF,109,1088.81,40.777,-73.872,33.535,-96.852,2023-04-06 13:46:25,2023-04-08 11:00:00,38,1.7,8,2,2,2.0,0,0,1.0,1.0,3.0
522375,2023-01-10,F,Unmarried,Has no children,usa,kansas city,MCI,el paso,YYC,78,380.85,39.297,-94.714,51.114,-104.667,2023-02-12 19:04:06,2023-02-19 11:00:00,51,1.2,8,3,2,3.0,2,0,0.0,1.0,2.0
522402,2023-01-10,M,Unmarried,Has no children,usa,san antonio,RND,hamilton,HLZ,97,391.47,29.529,-98.279,43.173,-79.935,2023-03-30 09:29:28,2023-03-31 11:00:00,44,1.5,8,3,2,3.0,1,0,3.0,0.0,3.0
522420,2023-01-10,F,Married,Has no children,usa,oakland,OAK,bangkok,BKK,164,2390.41,37.721,-122.221,13.912,100.607,2024-02-05 09:55:34,2024-02-15 11:00:00,31,12.3,9,2,2,2.0,0,1,4.0,2.0,2.0
522426,2023-01-10,M,Unmarried,Has children,canada,toronto,YYZ,milwaukee,YHM,182,241.8,43.677,-79.631,43.173,-79.935,2023-06-10 17:52:59,2023-06-14 11:00:00,44,2.8,8,4,4,4.0,1,0,1.0,0.0,5.0
522427,2023-01-10,M,Unmarried,Has no children,usa,san antonio,SAT,new york,LGA,112,490.07,29.534,-98.47,40.64,-73.779,2023-02-23 11:00:00,2023-03-05 11:00:00,25,1.7,8,2,3,2.0,1,0,3.0,0.0,3.0
522438,2023-01-10,M,Married,Has children,canada,vancouver,YVR,milwaukee,MKE,231,929.69,49.195,-123.182,42.947,-83.01,2023-04-30 21:28:38,2023-05-04 11:00:00,55,3.6,8,5,5,5.0,2,0,0.0,1.0,6.0
522441,2023-01-10,M,Married,Has no children,usa,new york,LGA,toronto,YYC,115,642.68,40.777,-73.872,51.114,-79.37,2023-04-15 09:42:32,2023-04-15 11:00:00,35,1.8,8,3,3,3.0,2,0,1.0,3.0,3.0
522445,2023-01-10,F,Married,Has no children,usa,stockton,SCK,louisville,LOU,153,570.93,37.894,-121.239,38.228,-85.664,2023-06-24 12:52:09,2023-06-28 11:00:00,47,2.1,9,1,2,1.0,0,0,2.0,0.0,3.0
522457,2023-01-10,F,Unmarried,Has children,usa,san diego,NZY,san antonio,YUL,202,1246.63,32.699,-117.215,45.517,-73.417,2023-04-19 12:38:04,2023-04-21 11:00:00,36,3.1,8,6,5,6.0,3,0,2.0,1.0,6.0
522465,2023-01-10,M,Married,Has no children,usa,new york,LGA,winnipeg,YAV,95,715.19,40.777,-73.872,50.056,-97.032,2023-05-19 11:00:00,2023-06-30 11:00:00,65,1.5,8,3,3,3.0,4,0,1.0,1.0,3.0
522476,2023-01-10,F,Married,Has no children,usa,austin,AUS,san jose,SJO,122,442.08,30.194,-97.67,40.64,-73.779,2023-04-10 09:43:21,2023-04-13 11:00:00,48,1.9,8,5,4,5.0,4,0,1.0,0.0,5.0
522484,2023-01-10,F,Married,Has no children,usa,washington,DCA,san francisco,UGN,192,800.49,38.852,-77.037,41.786,-81.688,2023-04-01 20:22:38,2023-04-13 11:00:00,51,2.4,10,6,4,6.0,0,0,1.0,1.0,4.0
522513,2023-01-10,F,Unmarried,Has no children,canada,winnipeg,YWG,toronto,YZD,139,416.48,49.91,-97.234,43.862,-71.005,2023-04-04 10:53:14,2023-04-08 11:00:00,41,2.1,8,2,4,2.0,1,0,2.0,0.0,4.0
522523,2023-01-10,F,Unmarried,Has children,usa,fayetteville,POB,chicago,ORD,96,188.13,35.171,-79.014,41.786,-87.752,2023-03-13 10:19:16,2023-03-14 11:00:00,33,1.5,8,1,1,1.0,0,0,1.0,1.0,1.0
522532,2023-01-10,F,Unmarried,Has no children,usa,los angeles,LAX,toronto,YYZ,149,1265.31,33.942,-118.408,43.862,-79.37,2023-06-19 12:13:17,2023-06-21 11:00:00,37,2.3,8,3,5,3.0,1,0,0.0,1.0,7.0
522533,2023-01-10,F,Unmarried,Has no children,usa,jacksonville,NCA,san jose,SJI,105,1770.16,34.708,-77.439,37.362,33.798,2023-12-31 04:32:50,2024-01-11 11:00:00,19,1.6,8,3,3,3.0,0,0,0.0,1.0,3.0
522585,2023-01-10,M,Married,Has children,canada,edmonton,YED,new york,LGA,113,558.79,53.667,-113.467,40.64,-73.779,2023-06-25 21:05:43,2023-06-28 11:00:00,41,1.8,8,2,2,2.0,2,0,2.0,1.0,2.0
522607,2023-01-10,F,Married,Has no children,usa,miami,MIA,detroit,DTW,103,326.82,25.793,-80.291,42.409,-83.01,2023-05-05 11:00:00,2023-05-16 11:00:00,45,1.6,8,2,3,2.0,2,0,1.0,1.0,3.0
522631,2023-01-10,F,Unmarried,Has no children,usa,santa ana,SNA,toronto,YYZ,80,620.07,33.676,-117.868,43.862,-79.37,2023-01-20 13:21:37,2023-01-23 11:00:00,31,1.3,8,1,1,1.0,3,0,0.0,0.0,1.0
522633,2023-01-10,F,Unmarried,Has no children,usa,new york,LGA,nashville,ELP,146,521.54,40.777,-73.872,39.998,-82.892,2023-06-21 18:49:14,2023-06-25 11:00:00,39,2.3,8,3,3,3.0,0,0,0.0,1.0,3.0
522634,2023-01-10,F,Unmarried,Has no children,usa,fresno,FAT,new york,LGA,109,818.06,36.776,-119.718,40.64,-73.779,2023-06-27 11:00:00,2023-07-03 11:00:00,34,1.7,8,3,3,3.0,2,0,1.0,1.0,3.0
522639,2023-01-10,F,Unmarried,Has no children,usa,chicago,MDW,new york,LGA,139,488.26,41.786,-87.752,40.64,-73.779,2023-06-22 12:30:52,2023-06-30 11:00:00,36,2.1,8,2,2,1.0,1,0,3.0,2.0,2.0
522654,2023-01-10,F,Unmarried,Has children,usa,new york,LGA,winnipeg,YAV,290,478.78,40.777,-73.872,50.056,-97.032,2023-03-02 16:14:57,2023-03-06 11:00:00,41,4.5,8,2,3,2.0,1,0,3.0,1.0,3.0
522687,2023-01-10,F,Married,Has children,usa,new york,LGA,philadelphia,PHL,168,656.36,40.777,-73.872,41.786,-75.241,2023-05-19 18:03:16,2023-05-21 11:00:00,45,2.1,10,3,3,3.0,2,0,1.0,2.0,4.0
522738,2023-01-10,F,Unmarried,Has no children,usa,chicago,UGN,san diego,SAN,104,1331.82,42.422,-87.868,43.661,7.218,2023-10-04 08:04:18,2023-10-18 11:00:00,40,1.6,8,2,2,2.0,0,0,2.0,3.0,2.0
522745,2023-01-10,F,Unmarried,Has no children,usa,new york,LGA,detroit,YYC,101,631.11,40.777,-73.872,51.114,-83.01,2023-04-06 11:00:00,2023-04-09 11:00:00,49,1.6,8,2,3,2.0,0,0,0.0,0.0,5.0
522748,2023-01-10,F,Married,Has no children,usa,las vegas,LSV,vancouver,YVR,129,685.71,36.236,-115.034,49.195,-73.417,2023-07-19 13:29:29,2023-07-24 11:00:00,44,1.8,9,4,3,4.0,3,0,2.0,4.0,3.0
522761,2023-01-10,M,Unmarried,Has no children,usa,houston,HOU,new york,LSQ,521,564.57,29.645,-95.279,40.64,-73.779,2023-03-19 15:47:25,2023-03-23 11:00:00,40,20.0,8,4,4,4.0,3,1,2.0,1.0,5.0
522800,2023-01-10,F,Unmarried,Has no children,usa,new york,LGA,san antonio,SVZ,127,695.41,40.777,-73.872,39.998,-82.892,2023-07-12 11:00:00,2023-07-18 11:00:00,28,2.0,8,4,4,4.0,3,0,0.0,1.0,4.0
522809,2023-01-10,F,Married,Has children,canada,victoria,YYJ,houston,HOU,175,565.09,48.647,-123.426,29.607,-95.159,2023-03-30 20:59:42,2023-04-03 11:00:00,54,2.7,8,1,1,1.0,2,0,1.0,0.0,1.0
522898,2023-01-11,F,Unmarried,Has children,usa,honolulu,HNL,new york,LGA,86,1498.28,21.316,-157.927,40.64,-73.779,2024-03-10 06:00:32,2024-03-26 11:00:00,42,1.3,8,2,2,2.0,2,0,0.0,0.0,2.0
522927,2023-01-11,F,Unmarried,Has no children,usa,new york,LGA,los angeles,LAX,97,800.95,40.777,-73.872,33.942,-118.408,2023-02-20 13:57:24,2023-02-25 11:00:00,36,1.5,8,1,1,1.0,1,0,4.0,3.0,1.0
522937,2023-01-11,F,Unmarried,Has no children,usa,phoenix,LUF,los angeles,YEG,213,587.07,33.535,-112.383,53.667,-76.668,2023-07-10 19:25:31,2023-07-16 11:00:00,46,3.3,8,7,5,6.0,6,0,1.0,4.0,5.0
522939,2023-01-11,F,Unmarried,Has children,usa,cleveland,CLE,winnipeg,YWG,139,315.57,41.412,-81.85,50.056,-73.417,2023-04-24 11:53:40,2023-04-29 11:00:00,44,2.2,8,2,2,2.0,1,0,3.0,0.0,2.0
522944,2023-01-11,F,Married,Has no children,usa,new york,JFK,los angeles,YYC,72,698.96,40.64,-73.779,51.114,-114.02,2023-07-07 13:05:46,2023-07-09 11:00:00,55,1.1,8,2,2,2.0,3,0,1.0,1.0,2.0
522970,2023-01-11,F,Unmarried,Has no children,usa,atlanta,ATL,vancouver,YVR,149,613.07,33.64,-84.427,49.195,-96.852,2023-04-04 18:31:37,2023-04-07 11:00:00,44,2.3,8,6,5,5.0,2,0,1.0,0.0,5.0
522981,2023-01-11,F,Unmarried,Has no children,usa,atlanta,ATL,toronto,YYZ,164,536.74,33.64,-84.427,43.862,-79.37,2023-05-11 15:48:03,2023-05-13 11:00:00,38,2.6,8,5,4,4.0,3,0,0.0,3.0,4.0
522999,2023-01-11,F,Married,Has no children,usa,montgomery,MXF,las vegas,LSV,119,980.07,32.379,-86.362,36.08,-97.67,2023-05-04 11:00:00,2023-05-19 11:00:00,36,1.6,9,2,3,2.0,0,0,0.0,0.0,4.0
523030,2023-01-11,F,Unmarried,Has no children,usa,birmingham,BHM,philadelphia,PHL,79,232.13,33.563,-86.753,42.947,-75.241,2023-02-16 19:33:06,2023-02-16 11:00:00,35,1.2,8,2,2,2.0,0,0,2.0,1.0,2.0
523073,2023-01-11,F,Married,Has children,usa,orlando,MCO,new york,JFK,88,274.75,28.429,-81.316,40.64,-73.779,2023-03-18 10:54:07,2023-03-20 11:00:00,36,1.4,8,1,2,1.0,0,0,1.0,0.0,3.0
523077,2023-01-11,F,Unmarried,Has no children,usa,corpus christi,CRP,seattle,SEA,152,551.81,27.77,-97.501,47.53,-122.302,2023-07-20 11:00:00,2023-07-27 11:00:00,32,2.3,8,1,4,1.0,1,0,2.0,1.0,5.0
523090,2023-01-11,F,Unmarried,Has children,usa,tucson,TUS,toronto,YTZ,88,507.09,32.116,-110.941,43.862,-79.37,2023-05-05 16:50:20,2023-05-09 11:00:00,36,1.4,8,2,2,2.0,2,0,1.0,1.0,2.0
523098,2023-01-11,M,Unmarried,Has no children,usa,miami,MIA,new york,JFK,123,293.98,25.793,-80.291,40.64,-73.779,2023-03-07 19:54:26,2023-03-11 11:00:00,41,1.9,8,3,2,3.0,1,0,2.0,1.0,2.0
523146,2023-01-11,F,Unmarried,Has children,usa,new york,LGA,toronto,YKZ,143,707.14,40.777,-73.872,43.862,-79.37,2023-03-27 15:58:33,2023-04-17 11:00:00,49,2.2,8,4,4,4.0,1,0,2.0,2.0,5.0
523158,2023-01-11,F,Married,Has children,usa,san francisco,SFO,san antonio,RND,169,433.29,37.619,-122.375,35.393,-97.601,2023-07-22 11:15:47,2023-07-28 11:00:00,42,2.6,8,3,2,3.0,2,0,2.0,2.0,2.0
523209,2023-01-11,F,Unmarried,Has children,usa,lincoln,LNK,san antonio,SKF,151,348.15,40.851,-96.759,40.64,-73.779,2023-04-23 11:34:58,2023-04-26 11:00:00,49,2.4,8,4,4,3.0,3,0,1.0,0.0,5.0
