user_id,sign_up_date,gender,marital_status,children_status,home_country,home_city,home_airport,destination,destination_airport,page_clicks,base_fare_usd,home_airport_lat,home_airport_lon,destination_airport_lat,destination_airport_lon,check_in_time,check_out_time,age,avg_session_length,num_sessions,total_flights_booked,total_hotels_booked,total_return_flights_booked,total_checked_bags,cancellations,total_flight_discounts,total_hotel_discounts,total_rooms_booked,Avg_checked_bags,Avg_flight_discount_amount,Avg_base_fare,Avg_hotel_discount_amount,Avg_page_clicks,cancellations_ratio,Avg_flights_booked,Avg_hotels_booked,length_of_stay,flight_distance_km,dollars_saved,ADS,scaled_ADS,discount_flight_proportion,scaled_distance,ADS_per_km,bargain_hunter_index
510582,2023-01-04,M,Unmarried,Has no children,usa,phoenix,PHX,tucson,TUS,136.0,33.15,33.434,-112.008,32.166,-110.883,2023-02-04 11:00:00,2023-02-14 11:00:00,27,2.1,8,1,2,1.0,0,0,2.0,1.0,2.0,0.0,0.3333333333333333,33.15,1.0,136.0,0.0,1.0,2.0,10,175.88365356830442,66.3,66.3,0.0028572453519512104,0.0,0.01018141406313401,0.0019139001027729365,0.0
510585,2023-01-04,F,Unmarried,Has children,canada,montreal,YUL,calgary,YYC,100.0,1134.86,45.468,-73.741,51.114,-114.02,2024-02-01 00:45:25,2024-02-14 11:00:00,17,1.6,8,1,1,1.0,1,0,0.0,0.0,1.0,1.0,0.0,1134.86,0.0,100.0,0.0,1.0,1.0,13,3005.6505765581296,0.0,0.0,0.0,0.0,0.18790956546055898,0.0,0.0
510586,2023-01-04,F,Unmarried,Has no children,usa,new york,LGA,tucson,YUL,152.0,1232.94,40.777,-73.872,45.517,-73.417,2023-07-01 13:57:24,2023-07-04 11:00:00,32,2.4,8,5,5,4.0,2,0,2.0,0.0,6.0,2.0,0.3333333333333333,1232.94,0.0,152.0,0.0,5.0,5.0,2,528.3523130481929,2465.88,2465.88,0.10626884115338539,0.0,0.03231878614348265,0.02242491133931514,0.0
510610,2023-01-04,F,Married,Has no children,usa,new york,LGA,denver,DEN,84.0,523.74,40.777,-73.872,39.858,-104.667,2023-02-05 12:14:57,2023-02-12 11:00:00,35,1.3,8,1,1,1.0,0,0,0.0,3.0,1.0,0.0,0.0,523.74,3.0,84.0,0.0,1.0,1.0,6,2599.4498706773784,0.0,0.0,0.0,0.0,0.16239746410479136,0.0,0.0
510618,2023-01-04,F,Married,Has children,usa,san diego,SAN,el paso,ORD,121.0,457.8,32.733,-117.189,41.786,-87.752,2023-06-10 11:00:00,2023-06-15 11:00:00,46,1.9,8,2,3,1.0,0,0,3.0,1.0,3.0,0.0,0.5,457.8,1.0,121.0,0.0,2.0,3.0,5,2775.9845649090075,1373.4,1373.4,0.05918764353498933,0.0,0.1734850150293556,0.0023267456587591074,0.0
510676,2023-01-05,F,Married,Has children,usa,new york,LGA,los angeles,YHM,125.0,671.09,40.777,-73.872,43.173,-76.668,2023-03-01 11:22:18,2023-03-02 11:00:00,49,2.0,8,3,3,3.0,1,0,0.0,2.0,4.0,1.0,0.0,671.09,2.0,125.0,0.0,3.0,3.0,0,352.66598925952513,0.0,0.0,0.0,0.0,0.02128451851561073,0.0,0.0
510686,2023-01-05,F,Married,Has no children,usa,st. petersburg,PIE,toronto,YKZ,160.0,869.34,27.911,-82.687,43.862,-73.779,2023-07-22 11:14:52,2023-07-23 11:00:00,36,2.5,8,2,3,2.0,0,0,2.0,1.0,6.0,0.0,0.3333333333333333,869.34,1.0,160.0,0.0,2.0,3.0,0,1943.8952620329178,1738.68,1738.68,0.07492964326592053,0.0,0.12122428203531485,0.004215449346413374,0.0
510694,2023-01-05,M,Unmarried,Has no children,usa,anchorage,ANC,seattle,SEA,492.0,947.6,61.174,-149.996,47.53,-75.241,2023-05-15 19:25:48,2023-05-16 11:00:00,45,17.4,9,5,5,5.0,2,1,1.0,2.0,5.0,2.0,0.16666666666666666,947.6,2.0,492.0,1.0,5.0,5.0,0,4776.910526282067,947.6,947.6,0.040837491636636004,0.0,0.29915645083164194,0.000930980355702983,0.0
510700,2023-01-05,M,Unmarried,Has no children,usa,newark,EWR,washington,YQB,432.0,348.45,40.692,-74.169,46.788,-71.398,2023-06-08 11:00:00,2023-06-18 11:00:00,51,16.5,9,4,5,2.0,3,1,3.0,2.0,6.0,3.0,0.5,348.45,2.0,432.0,1.0,4.0,5.0,10,713.3367993034431,1045.35,1045.35,0.04505009696323073,0.0,0.043937040110707426,0.006992697868796314,0.0
510707,2023-01-05,F,Unmarried,Has children,canada,toronto,YKZ,detroit,ORD,104.0,146.19,43.862,-79.37,42.409,-83.01,2023-01-20 11:25:14,2023-01-22 11:00:00,41,1.6,8,2,1,2.0,2,0,2.0,0.0,2.0,2.0,0.3333333333333333,146.19,0.0,104.0,0.0,2.0,1.0,1,336.6174603720932,292.38,292.38,0.01260032271498484,0.0,0.0202765643450256,0.004238060272884107,0.0
510733,2023-01-05,F,Married,Has children,canada,toronto,YKZ,los angeles,LSQ,92.0,649.43,43.862,-79.37,39.175,-76.668,2023-07-20 09:42:34,2023-07-22 11:00:00,45,1.4,8,2,1,2.0,2,0,2.0,1.0,1.0,2.0,0.3333333333333333,649.43,1.0,92.0,0.0,2.0,1.0,2,567.561798053703,1298.86,1298.86,0.055975289560110844,0.0,0.034781402138693865,0.010975620797736568,0.0
510754,2023-01-05,F,Unmarried,Has no children,usa,charlotte,CLT,vancouver,YYZ,155.0,842.56,35.214,-80.943,49.195,-79.37,2023-05-31 11:00:00,2023-06-04 11:00:00,44,2.4,8,4,5,4.0,1,0,2.0,1.0,6.0,1.0,0.3333333333333333,842.56,1.0,155.0,0.0,4.0,5.0,4,1559.9129264794628,1685.12,1685.12,0.07262143721689326,0.0,0.0971076418580819,0.005100247626716114,0.0
510779,2023-01-05,F,Unmarried,Has no children,canada,montreal,YHU,los angeles,MDW,132.0,1438.19,45.517,-73.417,41.786,-87.752,2023-05-19 17:55:25,2023-05-20 11:00:00,41,2.1,8,3,4,3.0,2,0,0.0,0.0,5.0,2.0,0.0,1438.19,0.0,132.0,0.0,3.0,4.0,0,1223.6055930144814,0.0,0.0,0.0,0.0,0.07598530835685616,0.0,0.0
510805,2023-01-05,F,Unmarried,Has no children,usa,dallas,DAL,fresno,FAT,132.0,388.86,32.847,-96.852,36.776,-119.718,2023-06-07 11:00:00,2023-06-11 11:00:00,73,2.0,8,1,2,1.0,2,0,2.0,0.0,2.0,2.0,0.3333333333333333,388.86,0.0,132.0,0.0,1.0,2.0,4,2127.325816575012,777.72,777.72,0.033516392988227686,0.0,0.1327449387734063,0.0017219444351885837,0.0
510815,2023-01-05,F,Married,Has children,usa,san antonio,SKF,seattle,LAS,168.0,519.25,29.384,-98.581,47.53,-73.779,2023-07-10 19:34:53,2023-07-13 11:00:00,56,2.3,9,4,4,3.0,1,0,2.0,0.0,4.0,1.0,0.3333333333333333,519.25,0.0,168.0,0.0,4.0,4.0,2,2931.424521920792,1038.5,1038.5,0.04475489137256911,0.0,0.18324767639505246,0.0016656427611196746,0.0
510822,2023-01-05,F,Unmarried,Has no children,usa,new york,JFK,san jose,SJC,136.0,748.32,40.64,-73.779,39.998,-82.892,2023-07-12 11:00:00,2023-07-22 11:00:00,45,1.9,9,3,3,3.0,1,0,2.0,6.0,4.0,1.0,0.3333333333333333,748.32,6.0,136.0,0.0,3.0,3.0,10,775.5475076244145,1496.64,1496.64,0.06449875842449863,0.0,0.047844285649972076,0.009193928264907987,0.0
510836,2023-01-05,F,Unmarried,Has no children,usa,nashville,BNA,san antonio,YOW,164.0,246.5,36.124,-86.678,45.323,-73.779,2023-07-22 10:32:13,2023-07-22 11:00:00,41,2.6,8,5,5,5.0,3,0,1.0,0.0,5.0,3.0,0.16666666666666666,246.5,0.0,164.0,0.0,5.0,5.0,0,1489.1465218664532,246.5,246.5,0.010623091693151936,0.0,0.0926630417849339,0.00078185138262171,0.0
510841,2023-01-05,M,Unmarried,Has no children,canada,montreal,YMX,san antonio,SKF,396.0,1168.51,45.68,-74.039,42.409,-83.01,2023-07-14 21:12:17,2023-07-17 11:00:00,37,13.4,10,9,9,9.0,4,1,1.0,2.0,11.0,4.0,0.16666666666666666,1168.51,2.0,396.0,1.0,9.0,9.0,2,803.3527115438842,1168.51,1168.51,0.05035776419620677,0.0,0.04959063707265904,0.006925427435846725,0.0
510890,2023-01-05,F,Unmarried,Has no children,usa,dallas,DAL,toronto,YZD,157.0,433.89,32.847,-96.852,43.862,-73.779,2023-05-01 11:30:05,2023-05-06 11:00:00,33,2.2,9,4,3,4.0,4,0,1.0,1.0,3.0,4.0,0.16666666666666666,433.89,1.0,157.0,0.0,4.0,3.0,4,2343.2290869800518,433.89,433.89,0.018698796165280702,0.0,0.14630509767483396,0.0008716337135402883,0.0
510899,2023-01-05,F,Married,Has no children,usa,kansas city,MCI,toronto,YZD,133.0,242.55,39.297,-94.714,43.862,-79.37,2023-07-08 09:37:45,2023-07-10 11:00:00,55,1.7,10,2,2,2.0,1,0,2.0,1.0,2.0,1.0,0.3333333333333333,242.55,1.0,133.0,0.0,2.0,2.0,2,1370.8954968154947,485.1,485.1,0.02090572730364302,0.0,0.08523609226749725,0.0016727135734588758,0.0
510944,2023-01-05,M,Married,Has children,usa,chicago,UGN,vancouver,YVR,149.0,557.36,42.422,-87.868,49.195,-73.417,2023-06-09 12:37:40,2023-06-11 11:00:00,56,2.3,8,6,3,6.0,3,0,1.0,3.0,3.0,3.0,0.16666666666666666,557.36,3.0,149.0,0.0,6.0,3.0,1,1346.204354842288,557.36,557.36,0.024019823067323177,0.0,0.08368532461128589,0.001957493504955607,0.0
510946,2023-01-05,F,Married,Has no children,canada,london,YXU,portland,YYC,166.0,1313.87,43.036,-81.154,51.114,-95.159,2023-03-21 12:16:29,2023-03-28 11:00:00,47,2.6,8,3,3,3.0,2,0,3.0,1.0,5.0,2.0,0.5,1313.87,1.0,166.0,0.0,3.0,3.0,6,1385.7493987634177,3941.6099999999997,3941.6099999999997,0.16986646835149938,0.0,0.0861690159343884,0.013444243047080784,0.0
510953,2023-01-05,F,Unmarried,Has no children,usa,seattle,SEA,el paso,ELP,153.0,965.19,47.449,-122.309,32.847,-96.852,2023-03-13 12:21:19,2023-03-14 11:00:00,44,2.4,8,2,1,2.0,0,0,0.0,2.0,2.0,0.0,0.0,965.19,2.0,153.0,0.0,2.0,1.0,0,2684.389664817536,0.0,0.0,0.0,0.0,0.16773224714644835,0.0,0.0
510960,2023-01-05,F,Unmarried,Has no children,usa,tallahassee,TLH,ottawa,YOW,167.0,353.05,30.396,-84.35,45.323,-75.669,2023-03-24 20:16:46,2023-03-27 11:00:00,39,2.6,8,3,2,3.0,1,0,1.0,0.0,2.0,1.0,0.16666666666666666,353.05,0.0,167.0,0.0,3.0,2.0,2,1823.7514776658684,353.05,353.05,0.01521493923840686,0.0,0.11367845466558724,0.0009127921403442476,0.0
510961,2023-01-05,F,Married,Has no children,usa,st. petersburg,SPG,toronto,YKZ,141.0,771.63,27.765,-82.627,45.589,-79.37,2023-05-17 10:51:30,2023-05-17 11:00:00,46,2.2,8,3,4,2.0,2,0,2.0,1.0,4.0,2.0,0.3333333333333333,771.63,1.0,141.0,0.0,3.0,4.0,0,2002.6520914613118,1543.26,1543.26,0.06650788026926432,0.0,0.12491460104761316,0.003631112727961267,0.0
510972,2023-01-05,F,Married,Has children,usa,tucson,TUS,san diego,NZY,124.0,1004.6,32.116,-110.941,35.214,-80.943,2023-04-04 10:32:20,2023-04-05 11:00:00,28,2.0,8,3,3,3.0,2,0,2.0,0.0,4.0,2.0,0.3333333333333333,1004.6,0.0,124.0,0.0,3.0,3.0,1,2786.874744444319,2009.2,2009.2,0.08658789383318811,0.0,0.17416899061104482,0.0033905189172809573,0.0
511017,2023-01-05,M,Married,Has no children,usa,chicago,UGN,seattle,SEA,96.0,511.25,42.422,-87.868,47.53,-122.302,2023-01-12 12:25:46,2023-01-14 11:00:00,60,1.5,8,1,1,1.0,1,0,2.0,0.0,1.0,1.0,0.3333333333333333,511.25,0.0,96.0,0.0,1.0,1.0,1,2743.7072118188476,1022.5,1022.5,0.044065360065914216,0.0,0.17145778294528874,0.0017527498968383187,0.0
511055,2023-01-05,F,Unmarried,Has no children,usa,des moines,DSM,dallas,DAL,109.0,448.43,41.534,-93.663,35.214,-80.943,2023-06-17 10:15:27,2023-06-18 11:00:00,35,1.7,8,2,2,2.0,1,0,2.0,0.0,3.0,1.0,0.3333333333333333,448.43,0.0,109.0,0.0,2.0,2.0,1,1310.6760462125956,896.86,896.86,0.03865081548040668,0.0,0.08145391093416195,0.0032361344056733334,0.0
511066,2023-01-05,F,Unmarried,Has no children,usa,indianapolis,IND,san antonio,RND,178.0,459.06,39.717,-86.294,40.64,-73.779,2023-04-12 19:58:02,2023-04-15 11:00:00,35,2.7,8,3,3,3.0,0,0,1.0,0.0,4.0,0.0,0.16666666666666666,459.06,0.0,178.0,0.0,3.0,3.0,2,1067.2670811308597,459.06,459.06,0.019783515102062183,0.0,0.06616621177912703,0.0020391398829874437,0.0
511093,2023-01-05,F,Unmarried,Has children,usa,milwaukee,MKE,philadelphia,PNE,129.0,245.9,42.947,-87.896,39.872,-75.241,2023-04-01 19:23:06,2023-04-04 11:00:00,38,2.0,8,2,3,2.0,0,0,3.0,2.0,3.0,0.0,0.5,245.9,2.0,129.0,0.0,2.0,3.0,2,1108.0905390062485,737.7,737.7,0.031791702807457134,0.0,0.06873019598676547,0.00315461263480659,0.0
511122,2023-01-05,F,Married,Has no children,canada,montreal,YHU,toronto,YYZ,112.0,99.21,45.517,-73.417,43.862,-79.37,2023-03-19 09:37:53,2023-03-21 11:00:00,47,1.7,8,2,2,2.0,0,0,2.0,1.0,2.0,0.0,0.3333333333333333,99.21,1.0,112.0,0.0,2.0,2.0,2,505.1396071876921,198.42,198.42,0.008551050116653984,0.0,0.030860874091432768,0.0018896921539986223,0.0
511125,2023-01-05,F,Married,Has children,canada,quebec,YQB,san diego,SAN,99.0,707.61,46.788,-71.398,41.786,-73.779,2023-02-19 11:45:54,2023-02-24 11:00:00,49,1.5,8,3,3,3.0,3,0,3.0,3.0,3.0,3.0,0.5,707.61,3.0,99.0,0.0,3.0,3.0,4,587.524008089738,2122.83,2122.83,0.09148485898163783,0.0,0.036035161470845185,0.017314206039153204,0.0
511126,2023-01-05,F,Unmarried,Has no children,usa,boston,BOS,phoenix,PHX,150.0,1502.91,42.364,-71.005,39.717,-86.294,2023-05-22 19:38:31,2023-05-26 11:00:00,28,2.1,9,3,5,3.0,2,0,2.0,1.0,6.0,2.0,0.3333333333333333,1502.91,1.0,150.0,0.0,3.0,5.0,3,1313.6408332577637,3005.82,3005.82,0.12953793701058805,0.0,0.08164011924571717,0.010821144008679028,0.0
511140,2023-01-05,F,Unmarried,Has no children,usa,san diego,NZY,los angeles,LSQ,131.0,629.17,32.699,-117.215,33.942,-97.67,2023-06-09 12:20:24,2023-06-14 11:00:00,40,2.0,8,2,2,2.0,0,0,2.0,1.0,3.0,0.0,0.3333333333333333,629.17,1.0,131.0,0.0,2.0,2.0,4,1818.5375936881753,1258.34,1258.34,0.05422905152600733,0.0,0.11335098813347547,0.0032627705147349,0.0
511142,2023-01-05,F,Married,Has children,usa,new york,JFK,montreal,YMX,132.0,422.57,40.64,-73.779,45.517,-73.417,2023-05-31 10:40:43,2023-06-01 11:00:00,42,2.0,8,3,3,3.0,4,0,2.0,1.0,4.0,4.0,0.3333333333333333,422.57,1.0,132.0,0.0,3.0,3.0,1,543.0923380648386,845.14,845.14,0.03642190553164473,0.0,0.03324455758298776,0.007471743193566483,0.0
511145,2023-01-05,F,Unmarried,Has children,usa,wichita,IAB,oklahoma city,OKC,98.0,43.19,37.623,-97.267,35.393,-97.601,2023-05-03 11:00:00,2023-05-07 11:00:00,31,1.5,8,1,3,1.0,1,0,2.0,2.0,6.0,1.0,0.3333333333333333,43.19,2.0,98.0,0.0,1.0,3.0,4,249.75447119269992,86.38,86.38,0.0037226071418031003,0.0,0.014820991885581876,0.0017129700411938104,0.0
511148,2023-01-05,F,Married,Has children,usa,new york,LGA,san diego,PHX,108.0,659.83,40.777,-73.872,33.535,-112.383,2023-06-05 14:20:46,2023-06-08 11:00:00,45,1.7,8,2,3,2.0,0,0,1.0,3.0,3.0,0.0,0.16666666666666666,659.83,3.0,108.0,0.0,2.0,3.0,2,3477.1104548208127,659.83,659.83,0.028435840129381107,0.0,0.21752037613932346,0.0008915505024742587,0.0
511160,2023-01-05,M,Married,Has no children,usa,austin,AUS,toronto,YZD,135.0,438.0,30.194,-97.67,43.862,-73.779,2023-01-28 12:03:24,2023-01-30 11:00:00,43,2.1,8,3,2,3.0,0,0,2.0,0.0,2.0,0.0,0.3333333333333333,438.0,0.0,135.0,0.0,3.0,2.0,1,2593.442100448574,876.0,876.0,0.03775183903935536,0.0,0.1620201362449909,0.0015890916674690236,0.0
511178,2023-01-05,F,Unmarried,Has no children,usa,new york,LGA,san jose,YOW,173.0,739.02,40.777,-73.872,45.323,-75.669,2023-05-07 11:00:00,2023-05-10 11:00:00,38,2.7,8,3,4,3.0,2,0,1.0,2.0,4.0,2.0,0.16666666666666666,739.02,2.0,173.0,0.0,3.0,4.0,3,526.1200403921746,739.02,739.02,0.03184858914025616,0.0,0.032178584599197875,0.006749989413411543,0.0
511195,2023-01-05,F,Married,Has no children,usa,tallahassee,TLH,los angeles,LSQ,152.0,573.78,30.396,-84.35,33.942,-118.408,2023-03-24 11:00:00,2023-03-29 11:00:00,53,2.3,8,1,2,1.0,1,0,0.0,1.0,3.0,1.0,0.0,573.78,1.0,152.0,0.0,1.0,2.0,5,3215.122827902472,0.0,0.0,0.0,0.0,0.20106581366532345,0.0,0.0
511208,2023-01-05,F,Unmarried,Has no children,usa,salt lake city,SLC,winnipeg,YWG,107.0,531.65,40.788,-111.978,50.056,-73.417,2023-06-25 16:31:32,2023-07-04 11:00:00,33,1.7,8,3,3,2.0,4,0,4.0,1.0,4.0,4.0,0.6666666666666666,531.65,1.0,107.0,0.0,3.0,3.0,8,3140.492013732576,2126.6,2126.6,0.09164732979576838,0.0,0.19637850301371468,0.0031827732675811108,0.0
511223,2023-01-05,F,Married,Has children,canada,ottawa,YOW,new york,YHU,430.0,732.77,45.323,-75.669,45.517,-73.417,2023-03-27 13:46:36,2023-04-02 11:00:00,45,14.9,10,5,4,5.0,4,1,3.0,2.0,6.0,4.0,0.5,732.77,2.0,430.0,1.0,5.0,4.0,5,177.07736404952962,2198.31,2198.31,0.09473772292078228,0.0,0.010256387007162816,0.06299533255387862,0.0
511260,2023-01-05,F,Unmarried,Has children,usa,san jose,SJC,new york,LGA,152.0,720.0,37.362,-121.929,40.64,-73.779,2023-02-07 11:00:00,2023-02-14 11:00:00,36,2.3,8,1,2,1.0,1,0,1.0,0.0,2.0,1.0,0.16666666666666666,720.0,0.0,152.0,0.0,1.0,2.0,7,4124.793560549967,720.0,720.0,0.031028908799470158,0.0,0.2581991755617731,0.0008195802464775357,0.0
511298,2023-01-05,F,Unmarried,Has no children,usa,new york,JFK,milwaukee,UGN,176.0,411.99,40.64,-73.779,42.947,-87.752,2023-06-18 11:00:00,2023-06-25 11:00:00,35,2.7,8,3,4,3.0,3,0,1.0,1.0,4.0,3.0,0.16666666666666666,411.99,1.0,176.0,0.0,3.0,4.0,7,1184.9393502560342,411.99,411.99,0.01775500018929682,0.0,0.07355681158169344,0.001646181118793875,0.0
511314,2023-01-05,F,Unmarried,Has no children,usa,los angeles,LAX,new york,LGA,154.0,1123.6,33.942,-118.408,40.64,-73.779,2024-01-24 17:54:26,2024-02-07 11:00:00,23,2.1,9,2,3,2.0,1,0,0.0,0.0,3.0,1.0,0.0,1123.6,0.0,154.0,0.0,2.0,3.0,13,3974.209842999768,0.0,0.0,0.0,0.0,0.2487415182779456,0.0,0.0
511326,2023-01-05,F,Married,Has no children,usa,seattle,BFI,new york,ORD,131.0,656.95,47.53,-122.302,41.786,-73.779,2023-04-18 10:55:55,2023-04-21 11:00:00,42,2.0,8,3,3,3.0,2,0,2.0,0.0,3.0,2.0,0.3333333333333333,656.95,0.0,131.0,0.0,3.0,3.0,3,3826.713829320038,1313.9,1313.9,0.05662344898836645,0.0,0.23947778929842567,0.0016125415341044658,0.0
511328,2023-01-05,M,Married,Has children,usa,phoenix,LUF,nashville,BNA,91.0,407.38,33.535,-112.383,36.124,-86.678,2023-04-04 15:56:45,2023-04-06 11:00:00,34,1.4,8,1,2,1.0,0,0,0.0,1.0,2.0,0.0,0.0,407.38,1.0,91.0,0.0,1.0,2.0,1,2356.877343052976,0.0,0.0,0.0,0.0,0.1471622987757206,0.0,0.0
511331,2023-01-05,F,Unmarried,Has children,canada,calgary,YYC,seattle,SEA,272.0,1392.4,51.114,-114.02,48.354,11.786,2023-06-20 11:25:39,2023-06-21 11:00:00,48,15.4,9,8,6,8.0,4,1,3.0,3.0,8.0,4.0,0.5,1392.4,3.0,272.0,1.0,8.0,6.0,0,7813.552281844025,4177.200000000001,4177.200000000001,0.18001938588492605,0.0,0.489877715289011,0.002506175170149917,0.0
511364,2023-01-05,F,Unmarried,Has children,usa,new york,JFK,houston,YYC,225.0,594.58,40.64,-73.779,51.114,-95.159,2023-02-16 18:05:46,2023-02-17 11:00:00,38,3.5,8,3,3,3.0,2,0,0.0,2.0,3.0,2.0,0.0,594.58,2.0,225.0,0.0,3.0,3.0,0,2011.810870485211,0.0,0.0,0.0,0.0,0.12548983318130966,0.0,0.0
511379,2023-01-05,F,Unmarried,Has no children,canada,montreal,YUL,ottawa,YOW,129.0,420.02,45.468,-73.741,45.323,-75.669,2023-07-16 13:01:43,2023-07-22 11:00:00,48,1.8,9,3,3,3.0,3,0,2.0,0.0,3.0,3.0,0.3333333333333333,420.02,0.0,129.0,0.0,3.0,3.0,5,151.3994470837596,840.04,840.04,0.036202117427648485,0.0,0.008643643329587754,0.02856386459311486,0.0
511397,2023-01-05,F,Unmarried,Has children,usa,new york,LGA,montreal,YMX,173.0,738.12,40.777,-73.872,45.517,-73.417,2023-06-06 22:57:24,2023-06-07 11:00:00,37,2.4,9,5,5,5.0,1,0,3.0,0.0,8.0,1.0,0.5,738.12,0.0,173.0,0.0,5.0,5.0,0,528.3523130481929,2214.36,2214.36,0.09542940901277047,0.0,0.03231878614348265,0.020137568200125664,0.0
511398,2023-01-05,M,Married,Has no children,usa,los angeles,LAX,toronto,YZD,210.0,588.56,33.942,-118.408,43.862,-79.37,2023-07-12 18:00:36,2023-07-15 11:00:00,40,3.2,8,5,5,4.0,3,0,0.0,2.0,5.0,3.0,0.0,588.56,2.0,210.0,0.0,5.0,5.0,2,3516.533724463676,0.0,0.0,0.0,0.0,0.2199964192292135,0.0,0.0
511399,2023-01-05,F,Married,Has children,usa,san diego,NZY,new york,MKE,114.0,737.99,32.699,-117.215,42.947,-73.779,2023-03-23 17:29:48,2023-03-30 11:00:00,48,1.6,9,2,1,2.0,1,0,0.0,2.0,1.0,1.0,0.0,737.99,2.0,114.0,0.0,2.0,1.0,6,3933.7845389963977,0.0,0.0,0.0,0.0,0.2462025407770683,0.0,0.0
511418,2023-01-05,F,Married,Has children,usa,new york,JFK,los angeles,LSQ,101.0,737.25,40.64,-73.779,33.942,-118.408,2023-02-16 20:58:03,2023-02-21 11:00:00,52,1.6,8,2,1,2.0,1,0,1.0,2.0,1.0,1.0,0.16666666666666666,737.25,2.0,101.0,0.0,2.0,1.0,4,3974.209842999768,737.25,737.25,0.031772309739457466,0.0,0.2487415182779456,0.0008711247193984368,0.0
511424,2023-01-05,F,Unmarried,Has no children,usa,nashville,BNA,tucson,DMA,105.0,375.26,36.124,-86.678,32.166,-110.883,2023-06-30 11:49:49,2023-07-01 11:00:00,44,1.6,8,1,2,1.0,0,0,3.0,0.0,2.0,0.0,0.5,375.26,0.0,105.0,0.0,1.0,2.0,0,2264.3603474363968,1125.78,1125.78,0.04851628465037155,0.0,0.14135161717145428,0.0023408122670346945,0.0
511433,2023-01-05,F,Married,Has no children,usa,orlando,MCO,san francisco,SFO,120.0,734.32,28.429,-81.316,40.64,-73.779,2023-06-29 12:54:07,2023-06-30 11:00:00,50,1.7,9,4,4,4.0,3,0,0.0,2.0,6.0,3.0,0.0,734.32,2.0,120.0,0.0,4.0,4.0,0,1521.7320722942434,0.0,0.0,0.0,0.0,0.09470963070812329,0.0,0.0
511440,2023-01-05,F,Unmarried,Has no children,usa,st. louis,STL,toronto,YYZ,139.0,408.9,38.748,-90.36,51.114,-79.37,2023-03-03 11:52:21,2023-03-06 11:00:00,42,2.2,8,2,2,2.0,1,0,4.0,0.0,2.0,1.0,0.6666666666666666,408.9,0.0,139.0,0.0,2.0,2.0,2,1620.631600102805,1635.6,1635.6,0.07048733782279637,0.0,0.10092117771176216,0.004763307615239962,0.0
511455,2023-01-05,F,Unmarried,Has no children,canada,montreal,YMX,oklahoma city,TIK,141.0,706.93,45.68,-74.039,39.858,-97.601,2023-05-09 13:56:18,2023-05-12 11:00:00,37,2.2,8,3,1,3.0,2,0,1.0,1.0,1.0,2.0,0.16666666666666666,706.93,1.0,141.0,0.0,3.0,1.0,2,2020.5683102702978,706.93,706.93,0.030465647913346442,0.0,0.12603985854606065,0.001648474913349367,0.0
511469,2023-01-05,F,Unmarried,Has no children,usa,los angeles,LAX,oklahoma city,OKC,94.0,387.72,33.942,-118.408,35.393,-95.159,2023-06-24 11:00:00,2023-06-27 11:00:00,57,1.5,8,2,2,2.0,2,0,0.0,0.0,2.0,2.0,0.0,387.72,0.0,94.0,0.0,2.0,2.0,3,2127.435924327388,0.0,0.0,0.0,0.0,0.13275185427133132,0.0,0.0
511489,2023-01-05,F,Married,Has no children,usa,louisville,LOU,san francisco,SFO,158.0,1052.13,38.228,-85.664,37.619,-122.375,2023-06-22 11:00:00,2023-06-25 11:00:00,43,2.5,8,1,3,1.0,1,0,1.0,1.0,4.0,1.0,0.16666666666666666,1052.13,1.0,158.0,0.0,1.0,3.0,3,3199.4406768334757,1052.13,1052.13,0.04534228585442575,0.0,0.20008087045435288,0.0015455308317580884,0.0
511502,2023-01-05,M,Married,Has children,usa,milwaukee,MKE,toronto,YTZ,203.0,477.91,42.947,-87.896,43.862,-79.37,2023-03-25 12:31:32,2023-03-27 11:00:00,47,2.5,10,2,2,2.0,2,0,2.0,1.0,2.0,2.0,0.3333333333333333,477.91,1.0,203.0,0.0,2.0,2.0,1,695.9266477003167,955.82,955.82,0.041191738345429954,0.0,0.04284356699289203,0.006556987104491592,0.0
511504,2023-01-05,F,Unmarried,Has no children,usa,washington,IAD,portland,YOW,136.0,726.63,38.944,-77.456,45.589,-75.669,2023-06-07 13:36:21,2023-06-10 11:00:00,34,2.1,8,3,3,3.0,0,0,1.0,0.0,3.0,0.0,0.16666666666666666,726.63,0.0,136.0,0.0,3.0,3.0,2,753.323607718636,726.63,726.63,0.031314633334665276,0.0,0.04644847717719433,0.004597859345844224,0.0
511535,2023-01-05,F,Married,Has children,usa,chicago,ORD,san diego,NZY,155.0,548.16,41.979,-87.904,40.64,-73.779,2023-07-23 11:29:04,2023-07-29 11:00:00,52,2.4,8,3,2,3.0,2,0,1.0,1.0,2.0,2.0,0.16666666666666666,548.16,1.0,155.0,0.0,3.0,2.0,5,1187.7586618438763,548.16,548.16,0.023623342565996613,0.0,0.07373388306862393,0.002185013238873302,0.0
511542,2023-01-05,F,Unmarried,Has no children,usa,los angeles,LAX,montreal,YUL,114.0,1467.68,33.942,-118.408,45.517,-73.417,2023-05-04 17:59:51,2023-05-06 11:00:00,54,1.8,8,3,3,3.0,2,0,4.0,1.0,5.0,2.0,0.6666666666666666,1467.68,1.0,114.0,0.0,3.0,3.0,1,3998.122669902163,5870.72,5870.72,0.2530028270378131,0.0,0.2502434025799781,0.00689513173819249,0.0
